"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","platform_code"
"1387","TER-ALV","Terminal Alvorada",,"-10.91321","-37.089393",,,"0",,,
3403	-11.06609	-37.14079
3406	-10.973363	-37.072853
3407	-11.06733	-37.14158
3408	-10.97129	-37.07265
3410	-11.06884	-37.14236
3411	-10.96981	-37.07265
3412	-10.97131	-37.072848
3415	-11.07162	-37.14305
3417	-11.07321	-37.14116
3418	-10.968994	-37.069688
3419	-10.967775	-37.069325
3420	-10.967305	-37.067475
3421	-11.07372	-37.13471
3475	-11.07401	-37.12384
3478	-11.06793	-37.11924
3479	-11.06790	-37.11937
3480	-11.06498	-37.11731
3482	-11.05624	-37.11098
3487	-11.04755	-37.10469
3490	-11.043442	-37.102755
3491	-11.043424	-37.102948
3492	-11.04237	-37.10384
3493	-11.04261	-37.10392
3494	-11.041448	-37.105013
3496	-11.04154	-37.11108
3497	-11.04163	-37.11059
3498	-11.041158	-37.113399
3499	-11.04113	-37.11319
3501	-11.04151	-37.11806
3503	-11.04144	-37.100142
3510	-11.02779	-37.09007
3604	-11.009464	-37.076327
3606	-11.014658	-37.080177
3607	-11.014535	-37.079991
3608	-11.017402	-37.082472
3727	-10.98912	-37.07419
3729	-10.99070	-37.07365
3734	-10.99138	-37.08131
3831	-10.99331	-37.08314
3832	-10.99283	-37.08010
3833	-10.994932	-37.081405
3834	-10.99527	-37.08103
3835	-10.99484	-37.08599
3836	-10.99474	-37.08762
3837	-10.99537	-37.08673
3843	-11.0023	-37.088345
3844	-10.999717	-37.091507
3847	-11.01138	-37.07934
3850	-11.00626	-37.08514
3851	-11.00548	-37.08406
3852	-11.00195	-37.08560
3853	-11.00606	-37.08888
3854	-11.00673	-37.09222
3856	-11.00609	-37.09260
3857	-11.00488	-37.09363
3858	-11.00296	-37.09673
3859	-11.00683	-37.09867
3860	-11.00802	-37.10059
3861	-11.00620	-37.10275
3862	-11.00291	-37.10104
3863	-11.003528	-37.099596
3865	-11.00608	-37.09499
3866	-11.00697	-37.09396
3867	-11.00821	-37.09255
3868	-11.00824	-37.09048
3870	-11.01094	-37.08674
3982	-10.99175	-37.05587
3983	-10.99272	-37.05638
3984	-11.00304	-37.09656
3985	-10.99298	-37.05636
3986	-10.99285	-37.05636
3987	-10.995238	-37.057992
3988	-10.995321	-37.058692
3989	-10.99767	-37.06984
3990	-10.99732	-37.07096
3992	-10.99643	-37.07284
